song_id,language,singer,valence,arousal,genre,main_genre
english_Propaganda,English,DJ Snake,0.7,0.96,EDM Trap,Electronic
english_Fort_Gnox,English,Zan-zan-zawa-veia,0.58,0.61,Electronic,Electronic
english_Backyard,English,Natasha Bedingfield,0.78,0.45,pop,Pop
english_Keep_Ya_Head_Up,English,2Pac,0.78,0.57,Hip-Hop,Hip-Hop
english_Angel_in_Disguise,English,Brandy,0.7,0.78,R&B,R&B
english_Last_Nite,English,The Strokes,0.44,0.65,Rock,Rock
english_Only,English,Nicki Minaj,0.75,0.81,Hip-Hop,Hip-Hop
english_End_of_the_Road,English,Boyz II Men,0.94,0.96,R&B,R&B
english_Do_I_Have_To,English,Pet Shop Boys,0.43,0.53,pop,Pop
english_D-O-G_Me_Out,English,Guy,0.88,0.82,R&B,R&B
english_Your_Love,English,Prodigy,0.6,0.76,electronic,Electronic
english_Resolve,English,Foo Fighters,0.84,0.8,Rock,Rock
english_Champagne_Supernova,English,Oasis,0.86,0.74,Rock,Rock
english_My_Funny_Valentine,English,Chet Baker,0.55,0.54,Jazz Vocal,Jazz
english_Body,English,Megan Thee Stallion,0.41,0.77,Hip-Hop,Hip-Hop
english_Are_You_Gonna_Go_My_Way,English,Lenny Kravitz,0.9,0.9,Funk Rock,R&B
english_Blank_Space,English,Taylor Swift,0.5,0.46,Pop,Pop
english_What_sweeter_music,English,John Rutter,0.41,0.34,classical,Classical
english_Through_the_Wire,English,Kanye West,0.72,0.52,Hip-Hop,Hip-Hop
english_sorriso～Memoria,English,志方あきこ,0.65,0.66,Jazz,Jazz
hindi_Mujhe_Budhha_Mil_Gaya,Hindi,Lata Mangeshkar,0.5,0.4,Bollywood Comedy Song,Pop
english_Ghost,English,Halsey,0.52,0.83,Pop Rock,Rock
english_Time_to_Pretend,English,MGMT,0.88,0.84,Pop,Pop
english_Think_About_That,English,Jessie J,0.75,0.91,Pop,Pop
english_Pony,English,Ginuwine,0.51,0.62,R&B,R&B
english_POOR_FATE,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_International_Players_Anthem,English,UGK,0.75,0.72,Hip-Hop,Hip-Hop
english_Love_Story,English,Taylor Swift,0.92,0.72,Country Pop,Country
english_Stingy,English,Ginuwine,0.79,0.62,R&B,R&B
english_Austin,English,Blake Shelton,0.76,0.48,Country,Country
english_Liquid_Spirit,English,Gregory Porter,0.6,0.55,Jazz Funk,Jazz
english_Celestial,English,Ed Sheeran,0.47,0.71,Pop Rock,Rock
english_150e_Jour,English,Marc Leclair,0.68,0.52,electronic,Electronic
english_The_Denial_Twist,English,The White Stripes,0.84,0.88,Rock,Rock
english_Silent_Treatment,English,The Roots,0.77,0.45,R&B,R&B
english_Leylines,English,Aes Dana,0.48,0.42,electronic,Electronic
english_Scène_Aux_Champs_(Adagio),English,Hector Berlioz,0.88,0.75,classical,Classical
english_This_Truth_(Piano_Solo),English,Joe Dulay,0.66,0.69,electronic,Electronic
english_Back_in_Black,English,AC/DC,0.65,0.47,Rock,Rock
english_FAX_me,English,[unknown],0.63,0.71,classical,Classical
english_Part_Time_Lover,English,H-Town,0.88,0.78,R&B,R&B
english_Symphony_5__IX_Moderato,English,Валентин Васильович Сильвестров,0.71,0.75,classical,Classical
english_Jealous,English,Labrinth,0.47,0.67,Pop Rock,Rock
english_Stir_Fry,English,Migos,0.8,0.85,Trap Hip-Hop,Hip-Hop
english_A_Huge_Ever_Growing_Pulsating_Brain_That_Rules_From_the_Centre_of_the_Ultraworld_Live_Mix_mk_10,English,The Orb,0.52,0.41,electronic,Electronic
english_Dear_Future_Husband,English,Meghan Trainor,0.95,0.84,Pop,Pop
english_When_My_Angers_Starts_To_Cry,English,Beady Belle,0.86,0.34,Jazz,Jazz
english_Don't_Be_Cruel,English,Bobby Brown,0.92,0.86,R&B,R&B
english_And_You_Know_That,English,Yellowjackets,0.59,0.57,Jazz,Jazz
english_Too_Gone_Too_Long,English,Randy Travis,0.7,0.52,Country,Country
english_Redneck_Woman,English,Gretchen Wilson,0.96,0.9,Country,Country
english_In_My_Feelings,English,Drake,0.65,0.7,Pop Rap,Hip-Hop
hindi_Main_Dhoondne_Ko_Zamaane_Mein,Hindi,Arijit Singh,0.22,0.4,Indian Film Sad Ballad,Classical
english_Magic_Man,English,Heart,0.45,0.78,Rock,Rock
english_Sex_on_Fire_(Acoustic),English,Kings of Leon,0.84,0.7,Rock,Rock
english_You'll_Think_of_Me,English,Keith Urban,0.62,0.5,Country,Country
english_Envoi,English,Absynthe Minded,0.81,0.28,pop,Pop
sanskrit_Bhaja_Govindam,Sanskrit,MS Subbulakshmi,0.58,0.44,Classical,Classical
english_Rhiannon,English,Fleetwood Mac,0.88,0.78,Rock,Rock
english_Leed's_House,English,The Reds,0.6,0.64,Electronic,Electronic
english_The_Parachute_Ending,English,Birdy Nam Nam,0.48,0.46,electronic,Electronic
english_Wagon_Wheel,English,Darius Rucker,0.85,0.6,Country Folk,Country
english_La_Femme_d’Argent,English,Air,0.6,0.47,Trip Hop,Electronic
english_Ali_Bomaye,English,The Game,0.52,0.94,Hip-Hop,Hip-Hop
english_Wie_Lieblich_Sind_Deine_Wohnungen,English,Johannes Brahms,0.82,0.69,classical,Classical
english_More_Hearts_Than_Mine,English,Ingrid Andress,0.76,0.5,Country,Country
english_I_Can_See_Clearly_Now,English,Holly Cole,0.82,0.66,Jazz,Jazz
english_Smooth_Criminal,English,Michael Jackson,0.85,0.82,Pop Funk,R&B
english_Triumph,English,Wu-Tang Clan,0.66,0.91,Hip-Hop,Hip-Hop
english_It_Don't_Mean_a_Thing_(If_It_Ain't_Got_That_Swing),English,Duke Ellington,0.62,0.48,Swing Jazz,Jazz
english_Gras,English,Kammerflimmer Kollektief,0.42,0.76,Jazz,Jazz
"english_Lions,_Tigers_&_Bears",English,Jazmine Sullivan,0.77,0.63,R&B,R&B
english_One_More_Night,English,Maroon 5,0.79,0.54,Pop,Pop
english_Walking_on_Sunshine,English,Katrina and the Waves,0.98,0.82,Pop,Pop
english_Yours,English,Russell Dickerson,0.84,0.56,Country Pop Ballad,Country
english_Get_Busy,English,Sean Paul,0.64,0.61,Reggae Fusion,R&B
english_Nocturne_No._4,English,Joe Jackson,0.75,0.71,classical,Classical
hindi_Tum_Itna_Jo_Muskura_Rahe_Ho,Hindi,Jagjit Singh,0.42,0.32,Indian Classical Ghazal,Classical
english_Till_There's_Nothing_Left,English,Cam,0.47,0.44,Country,Country
english_Elastic_Heart,English,Sia,0.5,0.65,Electronic Pop,Electronic
english_Offering,English,Ravi Shankar,0.24,0.17,classical,Classical
english_All_I'm_Good_For,English,Benny Sings,0.85,0.61,Jazz,Jazz
english_The_Blue_Danube,English,Johann Strauss II,0.91,0.72,Classical,Classical
english_Quasars,English,Sven Libaek,0.51,0.43,Jazz,Jazz
english_If_I_Ruled_the_World_(Imagine_That),English,Nas ft. Lauryn Hill,0.7,0.6,Hip-Hop Soul,R&B
english_Firefight,English,Cosmic Trigger,0.61,0.64,electronic,Electronic
english_Te_Deum,English,Arvo Pärt,0.57,0.44,classical,Classical
hindi_Thodi_Thodi_Piya_Karo,Hindi,Pankaj Udhas,0.57,0.44,Ghazal,Classical
english_Dum_Dum_Dice,English,The Reds,0.58,0.67,Electronic,Electronic
english_Almost_Doesn't_Count,English,Brandy,0.82,0.64,R&B,R&B
english_To_Build_a_Home,English,The Cinematic Orchestra,0.15,0.3,Ambient Classical,Classical
english_I_Don't_Dance,English,Lee Brice,0.79,0.67,Country Pop Ballad,Country
english_Make_the_Music_With_Your_Mouth,English,Biz Markie,0.88,0.82,Hip-Hop,Hip-Hop
english_Every_Breath_You_Take,English,The Police,0.5,0.4,Soft Rock,Rock
english_Runaways,English,The Killers,0.47,0.78,Rock,Rock
english_Cherry_Wine,English,Hozier,0.74,0.7,Acoustic Folk,Country
english_Always_in_My_Heart,English,Tevin Campbell,0.86,0.68,R&B,R&B
english_One_More_Day,English,Diamond Rio,0.7,0.5,Country,Country
english_Ruins,English,Axiom Ambient,0.64,0.58,electronic,Electronic
english_Fire_Away,English,Chris Stapleton,0.66,0.5,Country,Country
english_Everybody,English,Richard Ashcroft,0.47,0.78,pop,Pop
english_Baby_I_Love_You,English,Aretha Franklin,0.69,0.77,R&B,R&B
english_Rigamortus,English,Kendrick Lamar,0.68,0.94,Hip-Hop,Hip-Hop
english_Pigsy_In_Space,English,Monkey,0.73,0.39,classical,Classical
english_Don't_Go_Yet,English,Camila Cabello,0.47,0.79,Pop,Pop
english_My_Spanish_Heart,English,Chick Corea,0.76,0.27,Jazz,Jazz
english_Malcolm,English,Ghostface Killah,0.81,0.52,Hip-Hop,Hip-Hop
english_Cantique_de_Jean_Racine,English,Gabriel Fauré,0.78,0.61,Classical,Classical
english_Nuvole_Bianche,English,Ludovico Einaudi,0.4,0.3,Ambient Classical,Classical
english_Hello_Darlin',English,Conway Twitty,0.3,0.3,Country Ballad,Country
english_Somebody_Like_You,English,Keith Urban,0.6,0.76,Country,Country
english_No,English,Meghan Trainor,0.74,0.83,Pop,Pop
english_What_I_Saw,English,Ultraform,0.56,0.63,electronic,Electronic
english_Vision_of_Love,English,Mariah Carey,0.83,0.73,Pop,Pop
"english_Baby,_It's_Cold_Outside",English,Al Hirt; Margret Ann,0.51,0.49,Jazz,Jazz
english_Differences_(Remix),English,Ginuwine,0.9,0.76,R&B,R&B
english_Tramp_and_Tom_Waits_with_Full_Orchestra,English,Gavin Bryars,0.68,0.64,classical,Classical
english_Between_the_Sheets,English,The Isley Brothers,0.45,0.78,R&B,R&B
english_Rack_City,English,Tyga,0.37,0.35,Hip-Hop,Hip-Hop
english_Born_to_Fly,English,Sara Evans,0.98,0.88,Country,Country
english_Crank_It_(Woah!),English,Kideko & George Kwali,0.78,0.91,Big Room House,Electronic
english_Cantaloupe_Island,English,Herbie Hancock,0.71,0.75,Hard Bop,Jazz
english_Extruma,English,Speedy J,0.39,0.31,electronic,Electronic
english_R2_D2,English,Speedy J,0.34,0.28,electronic,Electronic
english_Wild_Angels,English,Martina McBride,0.78,0.54,Country,Country
english_The_Confidence_Man,English,Patti Austin,0.43,0.64,Jazz,Jazz
english_Die_for_You,English,The Weeknd,0.7,0.54,R&B,R&B
english_Shoot_To_Kill,English,Quincy Jones & His Orchestra,0.32,0.55,Jazz,Jazz
english_When_a_Woman's_Fed_Up,English,R. Kelly,0.84,0.68,R&B,R&B
english_Pinball_Wizard,English,The Who,0.9,0.9,Rock,Rock
hindi_Koi_Yeh_Kaise_Bataye,Hindi,Jagjit Singh,0.52,0.4,Ghazal,Classical
english_Windowlicker,English,Aphex Twin,0.53,0.44,Trip Hop,Electronic
english_Memories,English,Maroon 5,0.78,0.56,Pop Ballad,Pop
english_Beep_Me_911,English,Missy Elliott,0.78,0.76,Hip-Hop,Hip-Hop
english_Universal_Mind_Control,English,Common,0.86,0.82,Hip-Hop,Hip-Hop
english_What_You_Waiting_For,English,Gwen Stefani,0.53,0.51,Pop,Pop
english_Rollin'_(Air_Raid_Vehicle),English,Limp Bizkit,0.7,0.9,Rap Rock,Hip-Hop
english_New_Country,English,Jean-Luc Ponty,0.55,0.32,Jazz,Jazz
english_Adore,English,Prince,0.82,0.68,R&B,R&B
english_Londinium,English,Archive,0.48,0.41,Trip Hop,Electronic
english_Tis_Agapis_Ta_Thymata,English,Ivi Adamou,0.73,0.83,electronic,Electronic
english_Hole_Hearted,English,Extreme,0.9,0.82,Rock,Rock
hindi_Zinda,Hindi,Siddharth Mahadevan,0.7,0.9,Bollywood Rock,Rock
english_Passing_Strangers,English,Sarah Vaughan,0.47,0.52,Jazz,Jazz
english_Always_Be_My_Baby,English,Mariah Carey,0.94,0.8,Pop,Pop
english_The_Living_Sea,English,Monkey,0.74,0.34,classical,Classical
english_Hummel_–_Piano_Concerto_in_A_Minor,English,Johann Nepomuk Hummel,0.8,0.72,Classical,Classical
english_I'll_be_seeing_you,English,Frank Sinatra,0.9,0.5,Jazz,Jazz
english_We_Find_Love,English,Daniel Caesar,0.84,0.5,R&B,R&B
english_Anchor,English,Novo Amor,0.47,0.4,Indie Folk,Country
english_God_Bless_the_USA,English,Lee Greenwood,0.8,0.55,Patriotic Country,Country
english_More_Than_Words,English,Extreme,0.78,0.57,Rock,Rock
english_Over_and_Over,English,Nelly ft. Tim McGraw,0.56,0.65,Country Rap,Hip-Hop
english_This_Little_Bird,English,Allison Crowe,0.8,0.71,Jazz,Jazz
english_Praise_You,English,Fatboy Slim,0.8,0.82,Big Beat,Electronic
english_Happier,English,Marshmello ft. Bastille,0.3,0.57,Electropop,Electronic
english_Apple_of_My_Eye,English,Big Boi,0.88,0.76,Hip-Hop,Hip-Hop
english_Tenderly,English,Billie Holiday,0.99,0.87,Jazz Ballad,Jazz
english_Rose_Remastered,English,cornandbeans,0.73,0.71,electronic,Electronic
english_Movement_(Acoustic),English,Hozier,0.8,0.66,Rock,Rock
english_Breathe_Again_(Live),English,Toni Braxton,0.88,0.7,R&B,R&B
english_Roses,English,The Chainsmokers,0.34,0.55,Pop,Pop
english_Homecoming,English,Kanye West,0.67,0.8,Hip-Hop,Hip-Hop
english_Ramblin'_Man,English,The Allman Brothers Band,0.7,0.65,Southern Rock,Country
english_Suicide_Pact,English,Momus,0.4,0.46,classical,Classical
english_Cruel_Summer,English,Taylor Swift,0.85,0.75,Synth Pop,Pop
english_Copenhagen,English,Scott Walker,0.42,0.46,pop,Pop
hindi_Mitti_Di_Khushboo,Hindi,Ayushmann Khurrana,0.35,0.38,Indian Indie Folk,Country
english_Heard_'Em_Say,English,Kanye West,0.63,0.42,Alternative Hip-Hop,Hip-Hop
english_Havana,English,Camila Cabello ft. Young Thug,0.76,0.38,Latin Pop,Pop
english_Blue_Clear_Sky,English,George Strait,0.96,0.84,Country,Country
english_Cadillac_Style,English,Sammy Kershaw,0.79,0.6,Country,Country
hindi_Ajeeb_Dastan_Hai_Yeh,Hindi,Lata Mangeshkar,0.4,0.3,Indian Film Ghazal,Classical
english_Barefoot_Blue_Jean_Night,English,Jake Owen,0.98,0.92,Country,Country
english_Refugee,English,Tom Petty,0.79,0.47,Rock,Rock
english_Uptown_Funk,English,Bruno Mars,0.98,0.8,Funk Pop,R&B
english_Sanctus_Nelson_Mass,English,Franz Joseph Haydn,0.82,0.69,classical,Classical
english_Invaders_Must_Die,English,Prodigy,0.55,0.73,Electronic,Electronic
english_Ice,English,Jazzanova,0.76,0.69,Jazz,Jazz
english_Fear_of_the_Dark,English,Iron Maiden,0.4,0.75,Heavy Metal,Rock
english_Necropolis,English,A Covenant of Thorns,0.54,0.7,Electronic,Electronic
english_Journey_Of_The_Heart,English,Nnenna Freelon,0.44,0.3,Jazz,Jazz
english_Steps_Ahead,English,Steps Ahead,0.36,0.42,Jazz Fusion,Jazz
english_Gratias_Agimus_Tibi,English,Johann Sebastian Bach,0.86,0.7,classical,Classical
english_Take_This_Job_and_Shove_It,English,Johnny Paycheck,0.6,0.65,Country Rock,Country
english_I_Love_Me_Some_Him,English,Toni Braxton,0.78,0.61,R&B,R&B
english_Love_Me_Like_You_Do,English,Ellie Goulding,0.95,0.76,Pop Ballad,Pop
english_I've_Seen_All_Good_People,English,Yes,0.86,0.82,Rock,Rock
english_Acid_War,English,D.O.M.,0.6,0.76,electronic,Electronic
english_Vaughan_Williams_–_Sea_Symphony,English,Ralph Vaughan Williams,0.74,0.72,Classical,Classical
english_Big_Ole_Freak,English,Megan Thee Stallion,0.86,0.88,Hip-Hop,Hip-Hop
english_Thunder,English,Jessie J,0.88,0.84,Pop,Pop
english_Roc_the_Mic,English,Freeway,0.68,0.91,Hip-Hop,Hip-Hop
english_Ric_Flair_Drip,English,Offset & Metro Boomin,0.51,0.64,Trap Hip-Hop,Hip-Hop
english_Secret_Rendezvous,English,Karyn White,0.94,0.84,R&B,R&B
english_And_I_Am_Telling_You,English,Jennifer Hudson,0.82,0.78,R&B,R&B
hindi_Rangabati,Hindi,Sona Mohapatra,0.65,0.55,Indian Folk,Country
english_American_Woman,English,The Guess Who,0.82,0.86,Rock,Rock
hindi_Iktara,Hindi,Kavita Seth,0.55,0.45,Indian Indie Folk,Country
english_Follow_the_Leader,English,Eric B. & Rakim,0.72,0.91,Hip-Hop,Hip-Hop
english_Wild_Blues,English,Wild Bill Davis,0.59,0.57,Jazz,Jazz
english_Alvorada,English,Stupid,0.71,0.61,electronic,Electronic
english_Got_Your_Money,English,Ol' Dirty Bastard,0.83,0.78,Hip-Hop,Hip-Hop
english_Come_to_Daddy_[Pappy_Mix],English,Aphex Twin,0.51,0.83,electronic,Electronic
english_Claustrophobic_sting,English,Prodigy,0.6,0.66,electronic,Electronic
english_Let_It_Go_(Acoustic),English,James Bay,0.46,0.47,Pop Ballad,Pop
english_Where_the_Green_Grass_Grows,English,Tim McGraw,0.88,0.66,Country,Country
english_SQUAD,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_The_Kraken,English,Squirrel Nut Zippers,0.49,0.67,Jazz,Jazz
english_Floating,English,Slambo,0.69,0.65,Electronic,Electronic
hindi_Bhor_Bhaye_Panghat_Pe,Hindi,Lata Mangeshkar,0.34,0.27,Indian Film Classical Ballad,Classical
english_Dirt_Road_Anthem_(Remix),English,Jason Aldean ft. Ludacris,0.65,0.6,Country Rap,Hip-Hop
hindi_Ghungroo,Hindi,Arijit Singh & Shilpa Rao,0.9,0.8,Bollywood Dance Pop,Pop
english_Who_Am_I_(What's_My_Name),English,Snoop Dogg,0.7,0.8,West Coast Hip-Hop,Hip-Hop
english_59,English,Jacky Terrasson,0.76,0.42,Jazz,Jazz
english_Simone,English,Boz Scaggs,0.35,0.48,Jazz,Jazz
english_Sometimes_I'm_Happy,English,Alberta Hunter,0.47,0.52,Jazz,Jazz
english_The_Convent_Burns,English,Alien Vampires,0.41,0.77,electronic,Electronic
english_The_Journey,English,Tangerine Dream,0.8,0.52,electronic,Electronic
english_Slow_Dance_in_a_Parking_Lot,English,Jordan Davis,0.82,0.54,Country,Country
english_Killing_in_the_Name,English,Rage Against the Machine,0.3,0.95,Rap Rock,Hip-Hop
english_Down_in_the_DM,English,Yo Gotti,0.79,0.83,Hip-Hop,Hip-Hop
english_Would,English,Alice in Chains,0.8,0.71,Rock,Rock
english_Rock_The_Casbah,English,Solar Twins,0.6,0.76,electronic,Electronic
english_Need_You_Now,English,Lady A,0.64,0.78,Country Pop,Country
english_Spohr_–_Faust_Overture,English,Louis Spohr,0.68,0.72,Classical,Classical
english_Aura,English,Figure,0.6,0.45,electronic,Electronic
english_Charly_(Original_Mix),English,Prodigy,0.6,0.76,electronic,Electronic
english_Over_You,English,Will Young,0.83,0.53,pop,Pop
english_Take_the_A_Train,English,Duke Ellington,0.65,0.55,Swing Jazz,Jazz
english_Shivers,English,Ed Sheeran,0.46,0.81,Dance Pop,Pop
english_Treat_You_Better,English,Shawn Mendes,0.88,0.78,Pop,Pop
hindi_Jeene_Laga_Hoon,Hindi,Atif Aslam & Shreya Ghoshal,0.9,0.5,Indian Film Romantic Ballad,Pop
english_Three_Times_a_Lady,English,Commodores,0.88,0.7,R&B,R&B
english_Back_to_Sleep,English,Chris Brown,0.58,0.55,R&B,R&B
english_Almost_Like_Being_in_Love,English,Ella Fitzgerald,0.7,0.65,Swing Jazz,Jazz
english_Station_Seven,English,Telemetrik,0.45,0.38,electronic,Electronic
english_Arkansas,English,Chris Stapleton,0.66,0.46,Country,Country
english_Your_Man,English,Josh Turner,0.49,0.37,Country,Country
english_Anatoles,English,Vitalic,0.6,0.64,electronic,Electronic
english_ATLiens,English,OutKast,0.58,0.74,Hip-Hop,Hip-Hop
english_Picture_Me_Rollin',English,2Pac,0.66,0.84,Hip-Hop,Hip-Hop
english_Krush,English,ZAILM Atoyanh,0.68,0.58,Jazz,Jazz
english_Till_It's_Gone,English,Yelawolf,0.39,0.19,Country Rap,Hip-Hop
english_It's_Gonna_Be,English,Norah Jones,0.54,0.48,Jazz,Jazz
english_He_Wasn't_Man_Enough,English,Toni Braxton,0.9,0.82,R&B,R&B
english_Coat_of_Many_Colors,English,Dolly Parton,0.92,0.7,Country,Country
english_The_Search_Is_Over,English,Survivor,0.84,0.7,Rock,Rock
english_How_Many_Drinks,English,Miguel,0.83,0.7,R&B,R&B
english_Songbird,English,Kenny G,0.8,0.6,Smooth Jazz,Jazz
urdu_Dil_Ki_Baat,Urdu,Begum Akhtar,0.41,0.29,Ghazal,Classical
english_Feeling_Good,English,Nina Simone,0.78,0.8,Jazz Standard,Jazz
english_Underwater_Love,English,Smoke City,0.75,0.64,Trip Hop,Electronic
english_cantus_in_memory_of_benjamin_britten_for_strings_and_bell,English,Arvo Pärt,0.62,0.51,classical,Classical
english_00_TYPE,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_Fortunate_Son,English,Creedence Clearwater Revival,0.65,0.6,Roots Rock,Country
english_Fragments,English,Blasterhead,0.41,0.77,electronic,Electronic
english_Bait_a_Hook,English,Justin Moore,0.92,0.72,Country,Country
english_Lick_U_Up,English,H-Town,0.83,0.95,R&B,R&B
english_Send_Me_On_My_Way,English,Rusted Root,0.92,0.75,Worldbeat,Electronic
english_Walkaway_Joe,English,Trisha Yearwood,0.92,0.74,Country,Country
english_Clearest_Blue,English,CHVRCHES,0.8,0.85,Synth Pop,Pop
english_Sonata_X,English,John Cage,0.41,0.11,classical,Classical
english_Blue_Train,English,John Coltrane,0.68,0.6,Hard Bop,Jazz
english_California_Love_(Remix),English,2Pac ft. Dr. Dre,0.8,0.85,West Coast Hip-Hop,Hip-Hop
english_Take_a_Back_Road,English,Rodney Atkins,0.92,0.72,Country,Country
english_Soft_Girl_Era,English,Ari Lennox,0.7,0.6,Indie Pop,Pop
english_Still_Loving_You,English,Scorpions,0.72,0.62,Rock,Rock
english_Glass_Ball,English,Rebel Yelle,0.6,0.76,electronic,Electronic
hindi_Kisi_Nazar_Ko_Tera,Hindi,Jagjit Singh,0.62,0.47,Ghazal,Classical
english_Mad_Foxes,English,Destroyer,0.87,0.55,classical,Classical
english_Yeah!,English,Usher ft. Lil Jon & Ludacris,0.92,0.64,Hip-Hop R&B,R&B
english_Run_to_the_Hills,English,Iron Maiden,0.85,0.43,Rock,Rock
english_La_Grange,English,ZZ Top,0.78,0.75,Southern Rock,Country
english_No_Hands,English,Waka Flocka Flame,0.84,0.89,Hip-Hop,Hip-Hop
english_You_Take_My_Breath_Away,English,Eva Cassidy,0.85,0.76,Jazz,Jazz
"english_Honey,_I'm_Home",English,Shania Twain,0.19,0.46,Country,Country
english_From_the_D_2_the_LBC,English,Eminem & Snoop Dogg,0.55,0.9,Rap Rock,Hip-Hop
english_Kumk'U,English,Tzolk'in,0.3,0.28,electronic,Electronic
english_Welcome_to_the_Jungle,English,Guns N' Roses,0.79,0.66,Rock,Rock
english_Child_Song,English,The Cinematic Orchestra,0.71,0.44,Jazz,Jazz
english_Live_and_Let_Live,English,Souls of Mischief,0.76,0.8,Hip-Hop,Hip-Hop
english_Walking_Wounded_(Omni_Trio_remix),English,Everything But the Girl,0.44,0.42,electronic,Electronic
english_Airplanes,English,B.o.B,0.22,0.25,Hip-Hop,Hip-Hop
"english_Andante,_Dance_of_Spirits_of_Earth,_Dance_of_Spirits_of_Water,_Dance_of_Spirits_of_Fire",English,Gustav Holst,0.79,0.56,classical,Classical
english_Lollipop,English,Lil Wayne,0.95,0.79,Hip-Hop,Hip-Hop
english_Broken_Mirrors,English,Chromatics,0.81,0.23,electronic,Electronic
english_Down_On_My_Knees,English,Poussez,0.47,0.78,electronic,Electronic
english_Dangerously_in_Love,English,Beyonce,0.92,0.72,R&B,R&B
english_Recuerdos_de_la_Alhambra,English,John Williams,0.89,0.43,classical,Classical
english_In_the_End,English,Linkin Park,0.6,0.56,Rap Rock,Hip-Hop
english_Lover_Undercover,English,Melody Gardot,0.76,0.38,Jazz,Jazz
english_Karen,English,Le Maximum Kouette,0.66,0.63,Jazz,Jazz
english_Lose_You_to_Love_Me,English,Selena Gomez,0.58,0.66,Pop,Pop
english_Victoria’s_Secret,English,JAX,0.89,0.46,Pop Rock,Rock
english_Precipice,English,Tribal Tech,0.91,0.85,Jazz,Jazz
english_What’s_Going_On,English,Marvin Gaye,0.59,0.57,Retro Soul,R&B
english_Paranoid_Android,English,Radiohead,0.56,0.53,Rock,Rock
english_Take_Me_Out,English,Franz Ferdinand,0.91,0.69,Indie Rock,Rock
hindi_Riha,Hindi,Anuv Jain,0.55,0.4,Indian Indie Pop,Pop
